Date,Size,P/B RATIO
4/20/17,"206,448,116",1.513
4/21/17,"206,448,116",1.513
4/24/17,"206,448,116",1.513
4/25/17,"206,448,116",1.513
4/26/17,"206,448,116",1.513
4/27/17,"206,448,116",1.513
4/28/17,"206,448,116",1.513
5/1/17,"206,448,116",1.513
5/2/17,"206,448,116",1.513
5/3/17,"206,448,116",1.513
5/4/17,"206,448,116",1.513
5/5/17,"206,448,116",1.513
5/8/17,"206,448,116",1.513
5/9/17,"206,448,116",1.513
5/10/17,"206,448,116",1.513
5/11/17,"206,448,116",1.513
5/12/17,"206,448,116",1.513
5/15/17,"206,448,116",1.513
5/16/17,"206,448,116",1.513
5/17/17,"206,448,116",1.513
5/18/17,"206,448,116",1.513
5/19/17,"206,448,116",1.513
5/22/17,"206,448,116",1.513
5/23/17,"206,448,116",1.513
5/24/17,"206,448,116",1.513
5/25/17,"206,448,116",1.513
5/26/17,"206,448,116",1.513
5/29/17,"206,448,116",1.513
5/30/17,"206,448,116",1.513
5/31/17,"206,448,116",1.513
6/1/17,"206,448,116",1.513
6/2/17,"206,448,116",1.513
6/5/17,"206,448,116",1.513
6/6/17,"206,448,116",1.513
6/7/17,"206,448,116",1.513
6/8/17,"206,448,116",1.513
6/9/17,"206,448,116",1.513
6/12/17,"206,448,116",1.513
6/13/17,"206,448,116",1.513
6/14/17,"206,448,116",1.513
6/15/17,"206,448,116",1.513
6/16/17,"206,448,116",1.513
6/19/17,"206,448,116",1.513
6/20/17,"206,448,116",1.513
6/21/17,"206,448,116",1.513
6/22/17,"206,448,116",1.513
6/23/17,"206,448,116",1.513
6/26/17,"206,448,116",1.513
6/27/17,"206,448,116",1.513
6/28/17,"206,448,116",1.513
6/29/17,"206,448,116",1.513
6/30/17,"206,448,116",1.513
7/3/17,"206,448,116",1.513
7/4/17,"206,448,116",1.513
7/5/17,"206,448,116",1.513
7/6/17,"206,448,116",1.513
7/7/17,"206,448,116",1.513
7/10/17,"206,448,116",1.513
7/11/17,"206,448,116",1.513
7/12/17,"206,448,116",1.513
7/13/17,"206,448,116",1.513
7/14/17,"206,448,116",1.513
7/17/17,"206,448,116",1.513
7/18/17,"206,448,116",1.513
7/19/17,"206,448,116",1.513
7/20/17,"206,448,116",1.513
7/21/17,"206,448,116",1.513
7/24/17,"206,448,116",1.513
7/25/17,"206,448,116",1.513
7/26/17,"206,448,116",1.513
7/27/17,"206,448,116",1.513
7/28/17,"206,448,116",1.513
7/31/17,"206,448,116",1.513
8/1/17,"206,448,116",1.513
8/2/17,"206,448,116",1.513
8/3/17,"206,448,116",1.513
8/4/17,"206,448,116",1.513
8/7/17,"206,448,116",1.513
8/8/17,"206,448,116",1.513
8/9/17,"206,448,116",1.513
8/10/17,"206,448,116",1.513
8/11/17,"206,448,116",1.513
8/14/17,"206,448,116",1.513
8/15/17,"206,448,116",1.513
8/16/17,"206,448,116",1.513
8/17/17,"206,448,116",1.513
8/18/17,"206,448,116",1.513
8/21/17,"206,448,116",1.513
8/22/17,"206,448,116",1.513
8/23/17,"206,448,116",1.513
8/24/17,"206,448,116",1.513
8/25/17,"206,448,116",1.513
8/28/17,"206,448,116",1.513
8/29/17,"206,448,116",1.513
8/30/17,"206,448,116",1.513
8/31/17,"206,448,116",1.513
9/1/17,"206,448,116",1.513
9/4/17,"206,448,116",1.513
9/5/17,"206,448,116",1.513
9/6/17,"206,448,116",1.513
9/7/17,"206,448,116",1.513
9/8/17,"206,448,116",1.513
9/11/17,"206,448,116",1.513
9/12/17,"206,448,116",1.513
9/13/17,"206,448,116",1.513
9/14/17,"206,448,116",1.513
9/15/17,"206,448,116",1.513
9/18/17,"206,448,116",1.513
9/19/17,"206,448,116",1.513
9/20/17,"206,448,116",1.513
9/21/17,"206,448,116",1.513
9/22/17,"206,448,116",1.513
9/25/17,"206,448,116",1.513
9/26/17,"206,448,116",1.513
9/27/17,"206,448,116",1.513
9/28/17,"206,448,116",1.513
9/29/17,"206,448,116",1.513
10/2/17,"206,448,116",1.513
10/3/17,"206,448,116",1.513
10/4/17,"206,448,116",1.513
10/5/17,"206,448,116",1.513
10/6/17,"206,448,116",1.513
10/9/17,"206,448,116",1.513
10/10/17,"206,448,116",1.513
10/11/17,"206,448,116",1.513
10/12/17,"206,448,116",1.513
10/13/17,"206,448,116",1.513
10/16/17,"206,448,116",1.513
10/17/17,"206,448,116",1.513
10/18/17,"206,448,116",1.513
10/19/17,"206,448,116",1.513
10/20/17,"206,448,116",1.513
10/23/17,"206,448,116",1.513
10/24/17,"206,448,116",1.513
10/25/17,"206,448,116",1.513
10/26/17,"206,448,116",1.513
10/27/17,"206,448,116",1.513
10/30/17,"206,448,116",1.513
10/31/17,"206,448,116",1.513
11/1/17,"206,448,116",1.513
11/2/17,"206,448,116",1.513
11/3/17,"206,448,116",1.513
11/6/17,"206,448,116",1.513
11/7/17,"206,448,116",1.513
11/8/17,"206,448,116",1.513
11/9/17,"206,448,116",1.513
11/10/17,"206,448,116",1.513
11/13/17,"206,448,116",1.513
11/14/17,"206,448,116",1.513
11/15/17,"206,448,116",1.513
11/16/17,"206,448,116",1.513
11/17/17,"206,448,116",1.513
11/20/17,"206,448,116",1.513
11/21/17,"206,448,116",1.513
11/22/17,"206,448,116",1.513
11/23/17,"206,448,116",1.513
11/24/17,"206,448,116",1.513
11/27/17,"206,448,116",1.513
11/28/17,"206,448,116",1.513
11/29/17,"206,448,116",1.513
11/30/17,"206,448,116",1.513
12/1/17,"206,448,116",1.513
12/4/17,"206,448,116",1.513
12/5/17,"206,448,116",1.513
12/6/17,"206,448,116",1.513
12/7/17,"206,448,116",1.513
12/8/17,"206,448,116",1.513
12/11/17,"206,448,116",1.513
12/12/17,"206,448,116",1.513
12/13/17,"206,448,116",1.513
12/14/17,"206,448,116",1.513
12/15/17,"206,448,116",1.513
12/18/17,"206,448,116",1.513
12/19/17,"206,448,116",1.513
12/20/17,"206,448,116",1.513
12/21/17,"206,448,116",1.513
12/22/17,"206,448,116",1.513
12/25/17,"206,448,116",1.513
12/26/17,"206,448,116",1.513
12/27/17,"206,448,116",1.513
12/28/17,"206,448,116",1.513
12/29/17,"206,448,116",1.513
1/1/18,"206,448,116",1.513
1/2/18,"206,448,116",1.513
1/3/18,"206,448,116",1.513
1/4/18,"206,448,116",1.513
1/5/18,"206,448,116",1.513
1/8/18,"206,448,116",1.513
1/9/18,"206,448,116",1.513
1/10/18,"206,448,116",1.513
1/11/18,"206,448,116",1.513
1/12/18,"206,448,116",1.513
1/15/18,"206,448,116",1.513
1/16/18,"206,448,116",1.513
1/17/18,"206,448,116",1.513
1/18/18,"206,448,116",1.513
1/19/18,"206,448,116",1.513
1/22/18,"206,448,116",1.513
1/23/18,"206,448,116",1.513
1/24/18,"206,448,116",1.513
1/25/18,"206,448,116",1.513
1/26/18,"206,448,116",1.513
1/29/18,"206,448,116",1.513
1/30/18,"206,448,116",1.513
1/31/18,"206,448,116",1.513
2/1/18,"206,448,116",1.513
2/2/18,"206,448,116",1.513
2/5/18,"206,448,116",1.513
2/6/18,"206,448,116",1.513
2/7/18,"206,448,116",1.513
2/8/18,"206,448,116",1.513
2/9/18,"206,448,116",1.513
2/12/18,"206,448,116",1.513
2/13/18,"206,448,116",1.513
2/14/18,"206,448,116",1.513
2/15/18,"206,448,116",1.513
2/16/18,"206,448,116",1.513
