Date,Size,P/B RATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/19,"1,142,118,690",1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/19,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
