Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2016-02-08,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-09,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-10,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-11,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-12,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-16,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-17,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-18,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-19,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-22,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-23,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-24,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-25,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-26,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-29,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-01,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-02,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-03,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-04,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-07,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-08,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-09,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-10,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-11,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-14,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-15,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-16,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-17,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-18,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-21,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-22,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-23,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-24,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-28,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-29,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-30,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-03-31,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-01,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-04,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-05,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-06,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-07,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-08,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-11,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-12,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-13,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
