Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversioj,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
8/6/19,0.226091692,0.968369536,2.4,0.109110052,0.114983009,0.00%,-0.077636733,1.306719611,-1.463237924,"12,497,004,000",1.724,9,1.015400531,166.149994,0.015283147
8/7/19,0.226209654,1.024185261,2.4,0.109110052,0.114983009,0.00%,-0.073671212,1.386907246,-1.426335038,"12,497,004,000",1.724,9,1.014866091,168.619995,0.014756674
8/8/19,0.230650293,0.991405109,2.4,0.109110052,0.114983009,0.00%,-0.061954427,1.470072393,-1.754907094,"12,497,004,000",1.724,9,0.990451903,167.009995,-0.009593972
8/9/19,0.225088619,0.937625972,2.4,0.109110052,0.114983009,0.00%,-0.061772301,1.399173834,-1.816075837,"12,497,004,000",1.724,9,1.009400677,168.580002,0.009356766
8/12/19,0.22241399,0.889030993,2.4,0.109110052,0.114983009,0.00%,-0.063119186,1.477284281,-1.687800955,"12,497,004,000",1.724,9,0.996203583,167.940002,-0.003803642
8/13/19,0.223329487,0.877138088,2.4,0.109110052,0.114983009,0.00%,-0.0518798,1.49354061,-2.235200894,"12,497,004,000",1.724,9,0.987614618,165.860001,-0.01246272
8/14/19,0.225421547,0.772305481,2.4,0.109110052,0.114983009,0.00%,-0.060700053,1.549759218,-1.74258269,"12,497,004,000",1.724,9,0.996141324,165.220001,-0.00386614
8/15/19,0.225399842,0.784745301,2.4,0.109110052,0.114983009,0.00%,-0.067006724,1.471813989,-1.709734521,"12,497,004,000",1.724,9,0.99219218,163.929993,-0.00783846
8/16/19,0.229002885,0.806976157,2.4,0.109110052,0.114983009,0.00%,-0.041786987,1.81078822,-2.385512469,"12,497,004,000",1.724,9,1.001769097,164.220001,0.001767534
8/19/19,0.232672499,0.821986517,2.4,0.109110052,0.114983009,0.00%,-0.020718522,2.850955528,-3.386488079,"12,497,004,000",1.724,9,1.022104524,167.850006,0.021863761
8/20/19,0.233390435,0.829832322,2.4,0.109110052,0.114983009,0.00%,-0.052259871,1.66468932,-2.157432076,"12,497,004,000",1.724,9,0.998272219,167.559998,-0.001729275
8/21/19,0.235453584,0.845391643,2.4,0.109110052,0.114983009,0.00%,-0.054934798,1.093789912,-3.322667959,"12,497,004,000",1.724,9,1.000179028,167.589996,0.000179012
8/22/19,0.235158907,0.843319757,2.4,0.109110052,0.114983009,0.00%,-0.022549611,2.475184052,-3.737414134,"12,497,004,000",1.724,9,1.003580202,168.190002,0.003573808
8/23/19,0.236984887,0.789295079,2.4,0.109110052,0.114983009,0.00%,-0.004031402,15.53553153,-3.23747552,"12,497,004,000",1.724,9,1.013675028,170.490005,0.013582369
8/26/19,0.236890705,0.757620583,2.4,0.109110052,0.114983009,0.00%,-0.012510701,5.015818938,-3.096807187,"12,497,004,000",1.724,9,1.014311619,172.929993,0.014210175
8/27/19,0.237161621,0.76225092,2.4,0.109110052,0.114983009,0.00%,-0.039999367,1.590793538,-2.735652475,"12,497,004,000",1.724,9,0.997397808,172.479996,-0.002605583
8/28/19,0.236989752,0.757054128,2.4,0.109110052,0.114983009,0.00%,-0.019895773,2.959533656,-2.999854131,"12,497,004,000",1.724,9,1.009508343,174.119995,0.009463423
8/29/19,0.245930402,0.791156267,2.4,0.109110052,0.114983009,0.00%,0.011082971,-3.371201579,-5.449277425,"12,497,004,000",1.724,9,1.000229778,174.160004,0.000229752
8/30/19,0.244578433,0.786038114,2.4,0.109110052,0.114983009,0.00%,0.016790898,-2.225547435,-5.558925101,"12,497,004,000",1.724,9,0.992191083,172.800003,-0.007839566
9/3/19,0.244079232,0.785294289,2.4,0.109110052,0.114983009,0.00%,0.04778519,-0.647931447,-6.342400918,"12,497,004,000",1.724,9,0.997222245,172.320007,-0.00278162
9/4/19,0.234637769,0.745524449,2.4,0.109110052,0.114983009,0.00%,0.039660838,-0.692005894,-7.110923347,"12,497,004,000",1.724,9,1.002495317,172.75,0.002492209
9/5/19,0.235465985,0.749267239,2.4,0.109110052,0.114983009,0.00%,0.051512573,0.153182282,24.55435951,"12,497,004,000",1.724,9,0.992069493,171.380005,-0.00796212
9/6/19,0.216089483,0.722979178,2.4,0.109110052,0.114983009,0.00%,0.050341074,0.468405973,9.226016292,"12,497,004,000",1.724,9,0.999241423,171.25,-0.000758865
9/9/19,0.195675355,0.773894118,2.4,0.109110052,0.114983009,0.00%,0.044699481,0.362199401,15.12392989,"12,497,004,000",1.724,9,0.999182488,171.110001,-0.000817847
9/10/19,0.196916558,0.775402884,2.4,0.109110052,0.114983009,0.00%,0.060366196,0.625299262,6.35767482,"12,497,004,000",1.724,9,1.009233832,172.690002,0.009191461
9/11/19,0.189004853,0.775613416,2.4,0.109110052,0.114983009,0.00%,0.046782576,0.656800743,8.691824355,"12,497,004,000",1.724,9,0.996467659,172.080002,-0.003538595
9/12/19,0.182256465,0.743988861,2.4,0.109110052,0.114983009,0.00%,0.054527062,0.214575712,22.38092317,"12,497,004,000",1.724,9,0.990411384,170.429993,-0.009634882
9/13/19,0.180103708,0.738262101,2.4,0.109110052,0.114983009,0.00%,0.051745442,0.038169281,124.780224,"12,497,004,000",1.724,9,0.985448594,167.949997,-0.014658316
9/16/19,0.178215273,0.730120843,2.4,0.109110052,0.114983009,0.00%,0.038954504,0.032713394,191.2840567,"12,497,004,000",1.724,9,0.994343572,167,-0.005672486
9/17/19,0.1533672,0.647179167,2.4,0.109110052,0.114983009,0.00%,0.01623571,-0.572356588,-25.66925682,"12,497,004,000",1.724,9,0.99059876,165.429993,-0.00944571
9/18/19,0.150987681,0.642121908,2.4,0.109110052,0.114983009,0.00%,0.025070816,-0.013972099,-685.9911211,"12,497,004,000",1.724,9,1.015535315,168,0.015415877
9/19/19,0.151203032,0.643018198,2.4,0.109110052,0.114983009,0.00%,0.014896204,-0.082340657,-182.9270444,"12,497,004,000",1.724,9,0.999761946,167.960007,-0.000238082
9/20/19,0.147340345,0.588642687,2.4,0.109110052,0.114983009,0.00%,0.027891307,0.350506567,23.06414171,"12,497,004,000",1.724,9,0.9790426,164.440002,-0.021180123
9/23/19,0.148040671,0.603557231,2.4,0.109110052,0.114983009,0.00%,0.036815432,-0.014201995,-430.5915496,"12,497,004,000",1.724,9,0.999939133,164.429993,-6.09E-05
9/24/19,0.149884696,0.620600038,2.4,0.109110052,0.114983009,0.00%,0.031046689,-0.310335264,-22.64663697,"12,497,004,000",1.724,9,1.016542,167.149994,0.016406672
9/25/19,0.151833461,0.568999579,2.4,0.109110052,0.114983009,0.00%,0.024226833,-0.381626202,-21.40863557,"12,497,004,000",1.724,9,0.998982961,166.979996,-0.001017556
9/26/19,0.145460429,0.597295983,2.4,0.109110052,0.114983009,0.00%,0.016786814,-1.249553357,-9.478258389,"12,497,004,000",1.724,9,0.979039405,163.479996,-0.021183387
9/27/19,0.148387419,0.617412346,2.4,0.109110052,0.114983009,0.00%,-0.014522657,2.219835645,-6.19989473,"12,497,004,000",1.724,9,1.011499909,165.360001,0.011434287
9/30/19,0.148506232,0.594353762,2.4,0.109110052,0.114983009,0.00%,0.002622495,-6.213568219,-12.3034613,"12,497,004,000",1.724,9,0.99479922,164.5,-0.005214351
10/1/19,0.142042461,0.502086525,2.4,0.109110052,0.114983009,0.00%,0.002205401,-15.1848069,-6.230405027,"12,497,004,000",1.724,9,1.007659544,165.759995,0.007630359
10/2/19,0.152133107,0.578841328,2.4,0.109110052,0.114983009,0.00%,-0.02254853,2.358052218,-3.571350423,"12,497,004,000",1.724,9,0.998129838,165.449997,-0.001871913
10/3/19,0.149241294,0.542380947,2.4,0.109110052,0.114983009,0.00%,-0.036191768,1.458067903,-3.509723925,"12,497,004,000",1.724,9,1.014082817,167.779999,0.013984575
10/4/19,0.157112084,0.597260345,2.4,0.109110052,0.114983009,0.00%,-0.033995271,0.807154917,-7.121613363,"12,497,004,000",1.724,9,1.013112391,169.979996,0.013027168
10/7/19,0.152789078,0.642402876,2.4,0.109110052,0.114983009,0.00%,-0.032407244,0.638292889,-8.911434464,"12,497,004,000",1.724,9,1.003059207,170.5,0.003054537
10/8/19,0.164402352,0.79597582,2.4,0.109110052,0.114983009,0.00%,-0.063054054,0.536042572,-4.778080778,"12,497,004,000",1.724,9,0.982170129,167.460007,-0.017990738
10/9/19,0.166254669,0.806171241,2.4,0.109110052,0.114983009,0.00%,-0.051849518,0.556403954,-6.653437671,"12,497,004,000",1.724,9,1.00346343,168.039993,0.003457446
10/10/19,0.166960717,0.784606784,2.4,0.109110052,0.114983009,0.00%,-0.049224304,0.938773753,-4.034569648,"12,497,004,000",1.724,9,0.997500607,167.619995,-0.002502522
10/11/19,0.155264524,0.701063419,2.4,0.109110052,0.114983009,0.00%,-0.038812325,0.72038398,-6.980355528,"12,497,004,000",1.724,9,1.00853125,169.050003,0.008495064
10/14/19,0.155275881,0.70105507,2.4,0.109110052,0.114983009,0.00%,-0.043176446,0.388683036,-11.77214007,"12,497,004,000",1.724,9,0.971665141,164.259995,-0.028744039
10/15/19,0.160837084,0.755857729,2.4,0.109110052,0.114983009,0.00%,-0.021229751,0.580363981,-17.06189471,"12,497,004,000",1.724,9,1.008705753,165.690002,0.008668077
10/16/19,0.164955854,0.764534614,2.4,0.109110052,0.114983009,0.00%,-0.007443718,-0.356120862,77.77965948,"12,497,004,000",1.724,9,0.988713894,163.820007,-0.011350278
10/17/19,0.160339792,0.736129146,2.4,0.109110052,0.114983009,0.00%,-0.003571334,5.206558949,-11.3617387,"12,497,004,000",1.724,9,1.007752344,165.089996,0.007722449
10/18/19,0.162545151,0.768413182,2.4,0.109110052,0.114983009,0.00%,-0.030753533,1.262548463,-4.645859663,"12,497,004,000",1.724,9,1.007208208,166.279999,0.007182353
10/21/19,0.162982191,0.765986047,2.4,0.109110052,0.114983009,0.00%,-0.023757492,1.07819962,-7.474286001,"12,497,004,000",1.724,9,0.990918962,164.770004,-0.009122522
10/22/19,0.160060663,0.766269318,2.4,0.109110052,0.114983009,0.00%,-0.016625131,1.76102853,-6.230656835,"12,497,004,000",1.724,9,1.010681526,166.529999,0.010624881
10/23/19,0.1625029,0.796284851,2.4,0.109110052,0.114983009,0.00%,0.006528249,-0.271599302,-112.7843074,"12,497,004,000",1.724,9,0.997057551,166.039993,-0.002946786
10/24/19,0.179989044,0.787278288,2.4,0.109110052,0.114983009,0.00%,-0.016543305,1.576382349,-10.0283271,"12,497,004,000",1.724,9,0.994579655,165.139999,-0.005435088
10/25/19,0.182411167,0.803848129,2.4,0.109110052,0.114983009,0.00%,0.001570482,41.23563395,4.481795693,"12,497,004,000",1.724,9,1.000787241,165.270004,0.000786931
10/28/19,0.184320093,0.771640471,2.4,0.109110052,0.114983009,0.00%,-0.025195673,-1.778802859,6.21370668,"12,497,004,000",1.724,9,1.003206867,165.800003,0.003201736
10/29/19,0.185316823,0.778749119,2.4,0.109110052,0.114983009,0.00%,-0.017235142,-3.835333054,4.167175251,"12,497,004,000",1.724,9,1.015741863,168.410004,0.015619245
10/30/19,0.186905704,0.78863658,2.4,0.109110052,0.114983009,0.00%,0.011127334,4.527778884,5.850557717,"12,497,004,000",1.724,9,0.984680233,165.830002,-0.015438327
10/31/19,0.188397192,0.798691116,2.4,0.109110052,0.114983009,0.00%,0.002065681,19.02561979,7.229046182,"12,497,004,000",1.724,9,1.001748737,166.119995,0.001747209
11/1/19,0.189138445,0.931530562,2.4,0.109110052,0.114983009,0.00%,-0.00371611,-9.840944437,8.591512185,"12,497,004,000",1.724,9,1.006380918,167.179993,0.006360646
11/4/19,0.189081356,0.922219773,2.4,0.109110052,0.114983009,0.00%,-0.00564534,-1.779845018,30.76382602,"12,497,004,000",1.724,9,1.013279107,169.399994,0.013191712
11/5/19,0.187841228,0.924079016,2.4,0.109110052,0.114983009,0.00%,0.010102959,1.607321256,17.08021489,"12,497,004,000",1.724,9,1.012691907,171.550003,0.01261204
11/6/19,0.183421621,0.976951455,2.4,0.109110052,0.114983009,0.00%,-0.000544397,-25.40484589,19.58179468,"12,497,004,000",1.724,9,0.981812825,168.429993,-0.018354595
11/7/19,0.183042768,0.97436057,2.4,0.109110052,0.114983009,0.00%,0.007871691,0.822506302,47.73468312,"12,497,004,000",1.724,9,1.016683561,171.240005,0.016545919
11/8/19,0.1865038,0.971082114,2.4,0.109110052,0.114983009,0.00%,0.015860577,-0.958577862,-18.97276701,"12,497,004,000",1.724,9,0.997839232,170.869995,-0.002163106
11/11/19,0.18656177,0.97181326,2.4,0.109110052,0.114983009,0.00%,0.002294163,-14.55296073,-8.509049339,"12,497,004,000",1.724,9,0.993152701,169.699997,-0.00687085
11/12/19,0.186662462,1.101928784,2.4,0.109110052,0.114983009,0.00%,-0.009943203,2.410689746,-11.03855977,"12,497,004,000",1.724,9,1.000353553,169.759995,0.000353491
11/13/19,0.17693528,1.10013958,2.4,0.109110052,0.114983009,0.00%,-0.016609725,0.115132361,-139.5199904,"12,497,004,000",1.724,9,1.017789845,172.779999,0.017633458
11/14/19,0.180679458,1.135570835,2.4,0.109110052,0.114983009,0.00%,-0.00647255,-4.591231115,9.691327288,"12,497,004,000",1.724,9,1.003993529,173.470001,0.003985576
11/15/19,0.178138666,1.137253919,2.4,0.109110052,0.114983009,0.00%,0.024130228,1.898091735,6.544414094,"12,497,004,000",1.724,9,1.000807056,173.610001,0.00080673
11/18/19,0.186521139,1.209030829,2.4,0.109110052,0.114983009,0.00%,0.002318187,10.70929493,11.69083019,"12,497,004,000",1.724,9,0.992396705,172.289993,-0.007632347
11/19/19,0.18096439,1.094360731,2.4,0.109110052,0.114983009,0.00%,0.021366628,1.936293733,7.392240053,"12,497,004,000",1.724,9,1.001799367,172.600006,0.00179775
11/20/19,0.178795167,1.018653218,2.4,0.109110052,0.114983009,0.00%,0.010708457,5.151092695,5.706129755,"12,497,004,000",1.724,9,0.986616379,170.289993,-0.013473988
11/21/19,0.179366529,1.165790346,2.4,0.109110052,0.114983009,0.00%,0.032581647,1.61525874,5.656153758,"12,497,004,000",1.724,9,1.008984756,171.820007,0.008944633
11/22/19,0.17829141,1.238483187,2.4,0.109110052,0.114983009,0.00%,0.024267061,2.262679871,5.212132333,"12,497,004,000",1.724,9,0.995052928,170.970001,-0.00495935
11/25/19,0.184669875,1.373740398,2.4,0.109110052,0.114983009,0.00%,0.053250796,1.244607775,4.79871658,"12,497,004,000",1.724,9,1.004152729,171.679993,0.00414413
11/26/19,0.180979978,1.339699992,2.4,0.109110052,0.114983009,0.00%,0.049513924,1.352945138,4.570324346,"12,497,004,000",1.724,9,0.984855597,169.080002,-0.015260251
11/27/19,0.177405942,1.471604995,2.4,0.109110052,0.114983009,0.00%,0.043138302,1.815801092,4.107217434,"12,497,004,000",1.724,9,0.990891832,167.539993,-0.009149901
11/29/19,0.178893165,1.471595718,2.4,0.109110052,0.114983009,0.00%,0.044628477,0.956526207,7.770841079,"12,497,004,000",1.724,9,0.999283783,167.419998,-0.000716474
12/2/19,0.170343799,0.97835985,2.4,0.109110052,0.114983009,0.00%,0.035801346,1.803117075,5.062918424,"12,497,004,000",1.724,9,1.010393059,169.160004,0.010339423
12/3/19,0.175210242,1.116196476,2.4,0.109110052,0.114983009,0.00%,0.025274144,6.186757861,1.964576908,"12,497,004,000",1.724,9,0.984807236,166.589996,-0.015309356
12/4/19,0.176655939,1.161464501,2.4,0.109110052,0.114983009,0.00%,0.039653865,3.751520203,2.132624673,"12,497,004,000",1.724,9,1.004322,167.309998,0.004312687
12/5/19,0.175904247,1.135968367,2.4,0.109110052,0.114983009,0.00%,0.033907584,5.200560159,1.71372111,"12,497,004,000",1.724,9,1.001135628,167.5,0.001134984
12/6/19,0.153504442,1.066438104,2.4,0.109110052,0.114983009,0.00%,0.034849977,5.12683977,1.684515685,"12,497,004,000",1.724,9,1.002328352,167.889999,0.002325646
12/9/19,0.159257274,1.138458969,2.4,0.109110052,0.114983009,0.00%,0.003970481,44.03159136,1.601493545,"12,497,004,000",1.724,9,1.007207142,169.100006,0.007181294
12/10/19,0.157949765,1.30983798,2.4,0.109110052,0.114983009,0.00%,0.010258908,17.81857402,1.423681003,"12,497,004,000",1.724,9,0.992312224,167.800003,-0.007717479
12/11/19,0.156610393,1.323311852,2.4,0.109110052,0.114983009,0.00%,0.007795225,22.05946753,1.488589733,"12,497,004,000",1.724,9,1.007747336,169.100006,0.007717479
12/12/19,0.158058627,1.312377704,2.4,0.109110052,0.114983009,0.00%,0.011774002,15.55541622,1.550131732,"12,497,004,000",1.724,9,0.999349491,168.990005,-0.00065072
12/13/19,0.16225525,1.304114874,2.4,0.109110052,0.114983009,0.00%,-0.016727067,-10.51988285,1.525065994,"12,497,004,000",1.724,9,0.994970081,168.139999,-0.005042611
12/16/19,0.159787314,1.270860127,2.4,0.109110052,0.114983009,0.00%,-0.02502642,-7.866853637,1.369849502,"12,497,004,000",1.724,9,1.007136892,169.339996,0.007111545
12/17/19,0.159526262,1.298413218,2.4,0.109110052,0.114983009,0.00%,-0.00553684,-40.57136662,1.203542199,"12,497,004,000",1.724,9,0.994153832,168.350006,-0.005863323
12/18/19,0.158673129,1.277550735,2.4,0.109110052,0.114983009,0.00%,-0.019757113,-12.75940794,1.064981412,"12,497,004,000",1.724,9,1.004870757,169.169998,0.004858933
12/19/19,0.159826072,1.296430378,2.4,0.109110052,0.114983009,0.00%,-0.010412713,-26.44267175,0.999151559,"12,497,004,000",1.724,9,0.990010037,167.479996,-0.010040197
12/20/19,0.161518218,1.318057806,2.4,0.109110052,0.114983009,0.00%,-0.011259343,-25.73420312,0.966363589,"12,497,004,000",1.724,9,,,
12/23/19,0.156525826,1.291048701,2.4,0.109110052,0.114983009,0.00%,-0.003895354,-79.38724583,0.894656315,"12,497,004,000",1.724,9,,,
12/24/19,0.149517621,1.218075938,2.4,0.109110052,0.114983009,0.00%,-0.022179532,-15.12826045,0.811929969,"12,497,004,000",1.724,9,,,
12/26/19,0.150381812,1.143103941,2.4,0.109110052,0.114983009,0.00%,-0.03120772,-9.618453524,0.920179003,"12,497,004,000",1.724,9,,,
12/27/19,0.150656763,1.131006618,2.4,0.109110052,0.114983009,0.00%,-0.024902905,-12.31984418,0.907924023,"12,497,004,000",1.724,9,,,
12/30/19,0.146672953,1.108098561,2.4,0.109110052,0.114983009,0.00%,-0.023133882,-13.039711,0.898532477,"12,497,004,000",1.724,9,,,
12/31/19,0.142404589,1.048117004,2.4,0.109110052,0.114983009,0.00%,-0.020072699,-14.53562047,0.92727139,"12,497,004,000",1.724,9,,,
1/2/20,0.135326646,0.795293512,2.1,0.178955759,0.112268647,0.00%,-0.016638908,-16.8986527,0.898231977,"12,497,004,000",1.724,9,,,
1/3/20,0.125577927,0.759884829,2.1,0.178955759,0.112268647,0.00%,-0.027077371,-11.1351588,0.858029953,"12,497,004,000",1.724,9,,,
1/6/20,0.13173235,0.819659902,2.1,0.178955759,0.112268647,0.00%,-0.009107281,-30.81744319,0.961780309,"12,497,004,000",1.724,9,,,
1/7/20,0.130312827,0.788948099,2.1,0.178955759,0.112268647,0.00%,-0.014787202,-19.39619285,0.898525401,"12,497,004,000",1.724,9,,,
1/8/20,0.15313521,0.926190516,2.1,0.178955759,0.112268647,0.00%,0.027763325,10.92435738,0.906304469,"12,497,004,000",1.724,9,,,
1/9/20,0.145463063,0.826664488,2.1,0.178955759,0.112268647,0.00%,0.043049492,6.948388081,0.867335383,"12,497,004,000",1.724,9,,,
1/10/20,0.151396945,0.71582431,2.1,0.178955759,0.112268647,0.00%,0.05891561,5.176685737,0.907389192,"12,497,004,000",1.724,9,,,
1/13/20,0.153346499,0.759389205,2.1,0.178955759,0.112268647,0.00%,0.057769071,5.304195477,0.940918012,"12,497,004,000",1.724,9,,,
1/14/20,0.151834655,0.693287973,2.1,0.178955759,0.112268647,0.00%,0.079585488,4.005497919,0.932795093,"12,497,004,000",1.724,9,,,
1/15/20,0.156824729,0.799828452,2.1,0.178955759,0.112268647,0.00%,0.063226461,4.672666125,0.955633969,"12,497,004,000",1.724,9,,,
1/16/20,0.151208041,0.582215333,2.1,0.178955759,0.112268647,0.00%,0.059338485,5.010115672,0.981959853,"12,497,004,000",1.724,9,,,
1/17/20,0.150330669,0.53373926,2.1,0.178955759,0.112268647,0.00%,0.052840735,5.089840536,1.079461402,"12,497,004,000",1.724,9,,,
1/21/20,0.154388225,0.421063528,2.1,0.178955759,0.112268647,0.00%,0.060408916,4.400373989,1.14367876,"12,497,004,000",1.724,9,,,
1/22/20,0.154320902,0.432612934,2.1,0.178955759,0.112268647,0.00%,0.067736591,4.134587443,1.070686854,"12,497,004,000",1.724,9,,,
1/23/20,0.146011621,0.287316206,2.1,0.178955759,0.112268647,0.00%,0.061187987,4.560100873,1.024061396,"12,497,004,000",1.724,9,,,
1/24/20,0.150287226,0.473180273,2.1,0.178955759,0.112268647,0.00%,0.047326554,5.533208041,1.071517426,"12,497,004,000",1.724,9,,,
1/27/20,0.150082621,0.325904484,2.1,0.178955759,0.112268647,0.00%,0.054117338,4.730793719,1.108670156,"12,497,004,000",1.724,9,,,
1/28/20,0.154799071,0.402489236,2.1,0.178955759,0.112268647,0.00%,0.064265399,4.35458726,1.106278523,"12,497,004,000",1.724,9,,,
1/29/20,0.146809289,0.404747174,2.1,0.178955759,0.112268647,0.00%,0.06680053,4.126350466,1.064567437,"12,497,004,000",1.724,9,,,
1/30/20,0.148445757,0.386236624,2.1,0.178955759,0.112268647,0.00%,0.056705091,4.544177274,1.056502605,"12,497,004,000",1.724,9,,,
1/31/20,0.162303676,0.609926869,2.1,0.178955759,0.112268647,0.00%,0.046205128,4.979539207,1.090131198,"12,497,004,000",1.724,9,,,
2/3/20,0.16924331,0.674730759,2.1,0.178955759,0.112268647,0.00%,0.065666605,3.59920679,1.100209168,"12,497,004,000",1.724,9,,,
2/4/20,0.178306095,0.763807676,2.1,0.178955759,0.112268647,0.00%,0.074424111,3.47008281,1.31786124,"12,497,004,000",1.724,9,,,
2/5/20,0.176766749,0.748125221,2.1,0.178955759,0.112268647,0.00%,0.085828379,3.046548657,1.317629315,"12,497,004,000",1.724,9,,,
2/6/20,0.176938853,0.738580903,2.1,0.178955759,0.112268647,0.00%,0.056148085,4.698696149,1.271128074,"12,497,004,000",1.724,9,,,
2/7/20,0.179693671,0.761705113,2.1,0.178955759,0.112268647,0.00%,0.041546664,5.108984004,1.456921131,"12,497,004,000",1.724,9,,,
2/10/20,0.17859805,0.785794387,2.1,0.178955759,0.112268647,0.00%,0.033174881,7.145027792,1.296208192,"12,497,004,000",1.724,9,,,
2/11/20,0.181016636,0.793419641,2.1,0.178955759,0.112268647,0.00%,0.037777493,6.738575395,1.263463752,"12,497,004,000",1.724,9,,,
2/12/20,0.179329165,0.777941276,2.1,0.178955759,0.112268647,0.00%,0.038710982,6.359761181,1.308162657,"12,497,004,000",1.724,9,,,
2/13/20,0.205836319,0.719060873,2.1,0.178955759,0.112268647,0.00%,0.088539135,3.161197381,1.272795122,"12,497,004,000",1.724,9,,,
2/14/20,0.201142138,0.821022749,2.1,0.178955759,0.112268647,0.00%,0.094112585,3.035044219,1.186915545,"12,497,004,000",1.724,9,,,
2/18/20,0.215599667,0.88843236,2.1,0.178955759,0.112268647,0.00%,0.07580952,3.16835246,1.304167771,"12,497,004,000",1.724,9,,,
2/19/20,0.215886835,0.851314346,2.1,0.178955759,0.112268647,0.00%,0.055598379,4.267450342,1.295732992,"12,497,004,000",1.724,9,,,
2/20/20,0.21714707,0.863896196,2.1,0.178955759,0.112268647,0.00%,0.050231805,4.614088039,1.320784082,"12,497,004,000",1.724,9,,,
2/21/20,0.204998528,0.740047867,2.1,0.178955759,0.112268647,0.00%,0.053027308,4.626548955,1.227457718,"12,497,004,000",1.724,9,,,
2/24/20,0.208460689,0.603738476,2.1,0.178955759,0.112268647,0.00%,0.056879367,4.073731286,1.173747014,"12,497,004,000",1.724,9,,,
2/25/20,0.211532813,0.614504481,2.1,0.178955759,0.112268647,0.00%,0.038789338,5.84333299,1.129972644,"12,497,004,000",1.724,9,,,
2/26/20,0.210935106,0.610413601,2.1,0.178955759,0.112268647,0.00%,0.016585607,13.43763329,1.144621011,"12,497,004,000",1.724,9,,,
2/27/20,0.21102227,0.452459882,2.1,0.178955759,0.112268647,0.00%,0.014397469,15.00226436,1.139928095,"12,497,004,000",1.724,9,,,
2/28/20,0.236051072,0.474336131,2.1,0.178955759,0.112268647,0.00%,-0.018888116,-8.994463858,1.256042601,"12,497,004,000",1.724,9,,,
3/2/20,0.31141693,0.784218606,2.1,0.178955759,0.112268647,0.00%,0.069160166,3.384848117,1.189090165,"12,497,004,000",1.724,9,,,
3/3/20,0.330849944,0.850211585,2.1,0.178955759,0.112268647,0.00%,0.013681271,15.21417841,1.15238128,"12,497,004,000",1.724,9,,,
3/4/20,0.365902789,0.924730938,2.1,0.178955759,0.112268647,0.00%,0.046671933,5.582165979,1.140044139,"12,497,004,000",1.724,9,,,
3/5/20,0.372582814,0.912485488,2.1,0.178955759,0.112268647,0.00%,0.014595611,17.34000778,1.085265226,"12,497,004,000",1.724,9,,,
3/6/20,0.390873421,0.947669207,2.1,0.178955759,0.112268647,0.00%,-0.022938919,-9.112900753,1.088743971,"12,497,004,000",1.724,9,,,
3/9/20,0.393093416,0.724375433,2.1,0.178955759,0.112268647,0.00%,-0.034823038,-5.281031343,1.096231332,"12,497,004,000",1.724,9,,,
3/10/20,0.402931318,0.525325933,2.1,0.178955759,0.112268647,0.00%,-0.072629853,-1.871859322,1.239309191,"12,497,004,000",1.724,9,,,
3/11/20,0.443905012,0.60653322,2.1,0.178955759,0.112268647,0.00%,-0.157550262,-0.310059296,2.156964777,"12,497,004,000",1.724,9,,,
3/12/20,0.591965348,0.848246816,2.1,0.178955759,0.112268647,0.00%,-0.314654474,0.393433721,0.424157734,"12,497,004,000",1.724,9,,,
3/13/20,0.674656797,0.927283772,2.1,0.178955759,0.112268647,0.00%,-0.254201658,0.046610629,-3.911873884,"12,497,004,000",1.724,9,,,
3/16/20,0.866912422,1.119771504,2.1,0.178955759,0.112268647,0.00%,-0.471151321,0.500910074,0.698260496,"12,497,004,000",1.724,9,,,
3/17/20,0.867672921,1.069950903,2.1,0.178955759,0.112268647,0.00%,-0.428215944,0.511358522,0.655640618,"12,497,004,000",1.724,9,,,
3/18/20,0.93235843,1.126316532,2.1,0.178955759,0.112268647,0.00%,-0.566591036,0.6524866,0.755288479,"12,497,004,000",1.724,9,,,
3/19/20,0.957103956,1.140531539,2.1,0.178955759,0.112268647,0.00%,-0.500079035,0.593915053,0.731555844,"12,497,004,000",1.724,9,,,
3/20/20,0.967063987,1.145254014,2.1,0.178955759,0.112268647,0.00%,-0.569636292,0.661313135,0.735929288,"12,497,004,000",1.724,9,,,
3/23/20,0.96733551,1.144068577,2.1,0.178955759,0.112268647,0.00%,-0.586582394,0.667536768,0.787516021,"12,497,004,000",1.724,9,,,
3/24/20,1.053830695,1.187487351,2.1,0.178955759,0.112268647,0.00%,-0.448970091,0.581734411,0.730599453,"12,497,004,000",1.724,9,,,
3/25/20,1.063435988,1.195141838,2.1,0.178955759,0.112268647,0.00%,-0.402039642,0.516085138,0.730144304,"12,497,004,000",1.724,9,,,
3/26/20,1.124861873,1.239974758,2.1,0.178955759,0.112268647,0.00%,-0.286897336,0.335791946,0.454926129,"12,497,004,000",1.724,9,,,
3/27/20,1.126115492,1.243763045,2.1,0.178955759,0.112268647,0.00%,-0.311159224,0.505201831,0.713192012,"12,497,004,000",1.724,9,,,
3/30/20,1.130388039,1.235436649,2.1,0.178955759,0.112268647,0.00%,-0.353806171,0.417980633,0.566003413,"12,497,004,000",1.724,9,,,
